ID,electricity_consumption
552,284.21219576704254
553,262.9864776736747
554,311.93022299549295
555,392.5212531587018
556,347.38308146144544
557,306.11954760228355
558,305.8327514405609
559,373.045234199407
560,374.4301240307256
561,335.9763095034985
562,336.80108658885655
563,311.9676723109336
564,312.4480282979296
565,354.37617213141294
566,326.1161000749976
567,341.41727748242647
568,359.32271283844096
569,353.15074385393376
570,317.0660366683788
571,319.0626712838817
572,436.2067335991442
573,380.4547256906672
574,429.33566002076515
575,426.1323728994549
576,359.50160518655207
577,432.36048019598354
578,367.0172652368799
579,378.25893737300754
580,322.017286926461
581,309.413363842779
582,323.69243002449133
583,294.21190118672195
584,272.95866967182354
585,251.00509915542864
586,280.2745663467201
587,295.84947913221185
588,274.57233485317727
589,281.38556696025734
590,296.8377343862831
591,260.4297626285239
592,268.96587890024716
593,269.9857078737978
594,281.99390113200775
595,304.70258758936984
596,329.2758877792852
597,340.2644373646935
598,380.15654723250407
599,387.12677850220365
600,369.4625684473321
601,335.55990433912024
602,289.6699534268186
603,455.5411870192505
604,320.0872834691397
605,429.25488876698813
606,347.52953662894663
607,373.2520130547455
608,275.42169711264324
609,299.5453760585618
610,295.12109199588207
611,283.81396634808976
612,316.57299272661663
613,343.91954412472705
614,325.6697108501534
615,314.1150463161128
616,319.849956500381
617,349.6259846083982
618,347.443513154473
619,409.14813811546816
620,327.36215965827876
621,342.170388545981
622,402.8534546670919
623,338.9060716184304
624,320.29915510692456
625,334.47091413292037
626,297.73073787809193
627,289.6206663077666
628,280.5976296018832
629,275.723148120229
630,277.72075676318053
631,281.0100300176812
632,292.0813644230697
633,258.94904438185654
634,280.723730899984
635,294.4715710903284
636,295.97794227718117
637,321.38983356716443
638,289.5167793363556
639,318.52321031939834
640,312.0968006768372
641,323.92789984410484
642,275.8010718152816
643,283.0282832303566
644,330.01268557484667
645,308.85727282711383
646,336.1739591684299
647,343.6385004055694
648,298.16991955248284
649,308.5887385560213
650,282.29588562257385
651,276.4163043363106
652,288.0878560608879
653,294.6000690432274
654,293.1707664586214
655,272.20803285294784
656,313.92801749137925
657,287.72323367052786
658,290.3266719679234
659,292.6683794976925
660,293.8582681630027
661,290.4068808520871
662,300.79207236642185
663,266.8642198467219
664,267.03453529560073
665,269.59390274004056
666,267.5743805881573
667,311.43923736635736
668,279.1170777441404
669,281.64974347880906
670,284.97387148112233
671,304.249101969199
672,280.48429566305185
673,271.02431541276616
674,304.9309620915204
675,277.7906220689687
676,279.11561297608864
677,433.62866800477104
678,268.5462212195602
679,337.8331038076988
680,317.2266458867688
681,292.80142768735607
682,291.70717296981616
683,311.1462897766512
684,308.8039591517046
685,308.84043900712726
686,306.40651459359265
687,306.9312276161479
688,290.3714741952388
689,309.0611616066619
690,282.814252168994
691,291.11315685611646
692,296.7377228183647
693,287.036519719626
694,296.27049448673586
695,289.0559419180777
696,278.5888596516335
697,280.68213340639716
698,297.5838861329288
699,265.9196450382076
700,287.77673728947417
701,251.0133724667118
702,292.6438220348575
703,284.62921207984067
704,276.35227817562253
705,256.3675768312608
706,278.94523944364465
707,284.05660506306657
708,268.0149522973548
709,291.95042558033043
710,278.1187360036583
711,267.69392167105696
712,274.90090004622976
713,284.9865354047452
714,314.7888338293503
715,311.604880182722
716,322.8704155498059
717,321.098756972102
718,372.8464610903825
719,402.55707338364084
720,356.44426698844984
721,337.157149517329
722,323.5827436794305
723,310.57572886217827
724,321.41192450421875
725,316.6261050465955
726,394.543250157019
727,348.24486537963213
728,312.3912962612802
729,321.547642930611
730,317.4176530340668
731,295.01324671429535
732,311.4066419785049
733,301.1361579281125
734,325.1938067454038
735,305.8484591948222
736,304.1412552408538
737,321.3392647012589
738,306.2572030881303
739,322.5992299552723
740,320.2143831293273
741,342.32761490690126
742,324.9548689234567
743,335.513089161097
1296,647.5368253811637
1297,598.7568929673971
1298,561.5076039546121
1299,618.1588662943279
1300,593.4978978415849
1301,562.2972812050252
1302,561.5116450989733
1303,517.14313864412
1304,478.1686235293133
1305,486.98450042563877
1306,414.32896992650797
1307,367.2996003443734
1308,381.739924608277
1309,359.66619335156315
1310,381.07811181759007
1311,361.21312330652756
1312,372.19664975497415
1313,359.24197764613314
1314,375.28329017012913
1315,362.5821983206507
1316,622.7139633246322
1317,661.2113879632918
1318,551.7499162664819
1319,599.371042005043
1320,610.423283627589
1321,533.4413552204207
1322,683.1977272302687
1323,678.2805072006045
1324,628.6425232650163
1325,628.1920674854362
1326,678.9366501325126
1327,657.0882989854989
1328,634.6232016365293
1329,576.4928203493689
1330,600.5944973133394
1331,573.4306364325766
1332,559.7501121450358
1333,453.16453682792104
1334,451.23915160794843
1335,540.49067886132
1336,446.82012403435
1337,507.9783793328172
1338,378.3177902924223
1339,464.5162799011915
1340,447.0101025350929
1341,385.5641321496395
1342,429.90872776218
1343,440.8221099651614
1344,416.4130660770985
1345,396.39003730296344
1346,482.88185159538193
1347,472.3823775360621
1348,593.9556854160614
1349,646.2580639832786
1350,598.0433590713544
1351,566.2547711515654
1352,577.8043599866002
1353,598.3104132237149
1354,573.4344417644543
1355,561.1328539686699
1356,634.0222813164979
1357,667.8563600305706
1358,628.7746362135031
1359,633.4722201515252
1360,706.3154264331238
1361,608.4078955499474
1362,686.9923639272779
1363,642.7491009619273
1364,599.5841161644893
1365,677.7829072921572
1366,722.0861647716831
1367,644.9401817495739
1368,748.8543655355954
1369,682.2452210223855
1370,697.3139318390488
1371,722.3833239647731
1372,680.2184404056909
1373,581.9275937467294
1374,573.9604447654698
1375,532.0525905522792
1376,618.176455258081
1377,573.6932388966196
1378,582.2045697876533
1379,514.9619925516579
1380,526.3822118986164
1381,533.6087529966458
1382,570.4639742382126
1383,569.8899627401872
1384,518.6525855241155
1385,463.0160636602342
1386,449.9482912381003
1387,554.1073328219892
1388,548.0330353223367
1389,557.2568227065444
1390,607.1860401765798
1391,628.715175753834
1392,559.9165056802973
1393,548.3057755573091
1394,612.4389556997846
1395,508.49466663228407
1396,531.6477997572762
1397,555.5805701665018
1398,493.8762924432167
1399,503.7124172403198
1400,461.2311179614559
1401,409.77927539074676
1402,393.80456169178757
1403,374.4163446450919
1404,395.42249081806125
1405,379.02040774873234
1406,368.07655719570596
1407,408.9394023703706
1408,374.9621964762902
1409,419.3285219642263
1410,445.8337953145568
1411,370.0067574373277
1412,381.47156549479115
1413,367.61444165448484
1414,371.05171090928815
1415,376.8344332490136
1416,377.0552582104717
1417,391.0973619786633
1418,486.76666440907616
1419,440.21177089251364
1420,444.886239789717
1421,332.7019464340722
1422,311.6830319110143
1423,315.7155512297434
1424,309.21399405526796
1425,308.37917959947646
1426,299.06597950359395
1427,325.3259085390462
1428,304.58328113370465
1429,317.01692557576223
1430,315.8838084792433
1431,306.18338524523944
1432,308.05359538183995
1433,321.20328655422736
1434,334.2430909754689
1435,304.965921228636
1436,326.5832715540505
1437,384.4383634625952
1438,332.8152682126121
1439,336.0024299611945
1440,292.30862393150466
1441,304.1638842824214
1442,284.7942601821409
1443,392.39754984897166
1444,354.70125807429207
1445,386.61300884338954
1446,351.0842236905421
1447,407.8209732808284
1448,416.7662260731746
1449,381.7771003647889
1450,324.7888154752718
1451,314.213462409095
1452,312.39886120770143
1453,306.29356720771375
1454,302.4188593658296
1455,329.1987880484769
1456,322.10072254292754
1457,307.6019705962976
1458,330.9356272567789
1459,313.874345268714
1460,317.0526555291991
1461,339.3286695258761
1462,330.84892300117446
1463,330.20172689316195
1464,299.19780208682766
1465,292.2370602668248
1466,287.80381065482095
1467,316.3822279238781
1468,282.5968111218893
1469,330.79227441014217
1470,310.8648148592234
1471,294.9623372779149
1472,291.36871417449004
1473,293.1846032637417
1474,299.9139724423489
1475,302.6577134380031
1476,302.4229275066961
1477,316.01922700451144
1478,318.19327811654244
1479,307.4556981439441
1480,320.09329042129514
1481,303.99108346123995
1482,327.37419170411306
1483,339.7162200180771
1484,334.12503986131685
1485,331.5545082737135
1486,369.7900871296634
1487,365.36920995871446
2040,234.75007638653827
2041,231.22554368230396
2042,223.20409127110725
2043,234.48067437352293
2044,243.3550933964864
2045,230.30329200108775
2046,234.33572374302787
2047,245.49189121865916
2048,238.2054902947029
2049,253.87113905703194
2050,251.42214345852122
2051,242.76439448263045
2052,284.0178006611903
2053,283.6573183927737
2054,284.0277245565278
2055,258.379533269378
2056,259.86564018584284
2057,275.5462548302235
2058,262.9155802448132
2059,251.45683160783537
2060,257.70817886531154
2061,254.69182615149504
2062,333.16159520367376
2063,335.9349024284858
2064,295.7824124370306
2065,317.74023171023134
2066,307.96662461668234
2067,341.3052812449514
2068,281.59094838058815
2069,330.96024810658434
2070,286.1802902247444
2071,334.6726928766289
2072,304.81913062520135
2073,341.09287581094225
2074,328.06946283532477
2075,321.0534620826513
2076,355.2101837841624
2077,266.1517825285532
2078,330.12348369398273
2079,331.12056746690916
2080,283.32092941812806
2081,289.43072278695075
2082,325.7698147937846
2083,345.02629639158346
2084,347.56098818573514
2085,357.50885843360516
2086,354.39113639389603
2087,360.64605732223157
2088,357.0252480343374
2089,336.6499369786341
2090,382.7908251134626
2091,401.17945486057954
2092,399.3137009913157
2093,341.82312615232684
2094,355.0732254257865
2095,397.20698892619976
2096,364.23784874501
2097,383.41922509056764
2098,402.82545287952547
2099,409.93987366866475
2100,360.9365662713118
2101,402.2097626585886
2102,354.22866419302466
2103,342.9826113017039
2104,338.3105726045253
2105,302.1786621110686
2106,336.7560503416996
2107,306.96150371664095
2108,294.5763223996086
2109,282.32305321354323
2110,308.0878034540861
