,log_case,case_count_prev,case_count_prev_2,case_count_prev_3,case_count_prev_4,knn_pred,et_pred,rf_pred,lgb_pred,xgb_pred,case_count
0,1.6094379124341003,2.6390573296152584,2.302585092994046,2.3978952727983707,2.3978952727983707,1.0,1.0,1.0,2.0,4.0,4.0
1,1.791759469228055,3.4965075614664802,3.784189633918261,3.4011973816621555,3.912023005428146,19.0,10.0,18.0,14.0,16.0,5.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.4849066497880004,2.5649493574615367,2.0794415416798357,1.6094379124341003,2.1972245773362196,11.0,14.0,10.0,11.0,11.0,11.0
4,3.871201010907891,3.6109179126442243,3.9318256327243257,2.0794415416798357,1.0986122886681098,34.0,28.0,34.0,37.0,37.0,47.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2.70805020110221,3.367295829986474,3.2188758248682006,2.0794415416798357,1.6094379124341003,13.0,14.0,13.0,18.0,17.0,14.0
7,2.772588722239781,0.6931471805599453,1.3862943611198906,2.3978952727983707,2.6390573296152584,10.0,12.0,10.0,11.0,8.0,15.0
8,0.0,3.6888794541139363,3.2188758248682006,3.6109179126442243,3.713572066704308,17.0,22.0,16.0,16.0,24.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2.772588722239781,2.5649493574615367,2.833213344056216,2.995732273553991,2.772588722239781,7.0,5.0,4.0,5.0,5.0,15.0
13,2.9444389791664403,4.5217885770490405,4.189654742026425,3.4339872044851463,4.07753744390572,41.0,44.0,56.0,51.0,54.0,18.0
14,3.4965075614664802,3.4965075614664802,2.833213344056216,0.0,0.0,18.0,23.0,19.0,21.0,22.0,32.0
15,0.0,1.3862943611198906,0.0,1.3862943611198906,1.0986122886681098,3.0,6.0,3.0,3.0,3.0,0.0
16,2.1972245773362196,0.0,2.5649493574615367,2.4849066497880004,2.3978952727983707,12.0,17.0,14.0,13.0,12.0,8.0
17,3.9318256327243257,4.07753744390572,3.6888794541139363,3.6109179126442243,3.871201010907891,41.0,48.0,51.0,43.0,43.0,50.0
18,3.5553480614894135,1.791759469228055,3.258096538021482,3.7376696182833684,3.2188758248682006,21.0,27.0,28.0,20.0,17.0,34.0
19,0.6931471805599453,2.302585092994046,4.290459441148391,4.553876891600541,2.3978952727983707,5.0,3.0,4.0,7.0,7.0,1.0
20,2.995732273553991,3.258096538021482,1.791759469228055,4.276666119016055,3.091042453358316,8.0,12.0,5.0,8.0,7.0,19.0
21,3.8918202981106265,4.04305126783455,2.9444389791664403,3.295836866004329,1.9459101490553132,43.0,55.0,44.0,41.0,33.0,48.0
22,3.4011973816621555,3.4339872044851463,2.9444389791664403,2.3978952727983707,0.0,21.0,29.0,24.0,18.0,17.0,29.0
23,2.0794415416798357,3.091042453358316,3.871201010907891,3.367295829986474,3.7376696182833684,16.0,15.0,11.0,13.0,11.0,7.0
24,2.3978952727983707,2.8903717578961645,3.4011973816621555,2.995732273553991,3.1354942159291497,18.0,14.0,19.0,15.0,15.0,10.0
25,2.8903717578961645,2.3978952727983707,2.833213344056216,1.9459101490553132,2.4849066497880004,9.0,10.0,12.0,11.0,10.0,17.0
26,2.0794415416798357,2.6390573296152584,2.4849066497880004,0.0,2.6390573296152584,7.0,12.0,9.0,11.0,10.0,7.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.6931471805599453,4.02535169073515,3.5553480614894135,3.2188758248682006,3.4011973816621555,0.0,0.0,0.0,1.0,4.0,1.0
29,3.8066624897703196,3.8066624897703196,3.091042453358316,3.5263605246161616,3.1354942159291497,18.0,48.0,15.0,25.0,37.0,44.0
30,0.0,1.0986122886681098,0.0,1.3862943611198906,1.3862943611198906,3.0,1.0,2.0,3.0,3.0,0.0
31,3.6635616461296463,1.0986122886681098,2.772588722239781,2.5649493574615367,2.833213344056216,31.0,43.0,31.0,34.0,37.0,38.0
32,3.970291913552122,4.174387269895637,2.70805020110221,4.30406509320417,1.6094379124341003,51.0,38.0,51.0,47.0,34.0,52.0
33,4.04305126783455,3.044522437723423,4.343805421853684,1.3862943611198906,3.58351893845611,51.0,31.0,52.0,45.0,37.0,56.0
34,1.6094379124341003,0.6931471805599453,0.6931471805599453,2.772588722239781,3.044522437723423,3.0,12.0,4.0,10.0,10.0,4.0
35,3.7612001156935624,3.871201010907891,4.02535169073515,3.332204510175204,3.7376696182833684,44.0,42.0,43.0,41.0,38.0,42.0
36,1.3862943611198906,2.772588722239781,2.70805020110221,2.772588722239781,2.772588722239781,1.0,1.0,2.0,3.0,5.0,3.0
37,3.6375861597263857,2.772588722239781,3.091042453358316,3.6109179126442243,1.9459101490553132,26.0,26.0,27.0,17.0,10.0,37.0
38,3.6635616461296463,3.6635616461296463,2.8903717578961645,3.1354942159291497,2.833213344056216,36.0,35.0,37.0,58.0,72.0,38.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,1.791759469228055,0.0,0.0,1.6094379124341003,1.0986122886681098,1.0,1.0,1.0,2.0,1.0,5.0
41,1.3862943611198906,2.6390573296152584,2.1972245773362196,2.6390573296152584,0.6931471805599453,11.0,11.0,10.0,11.0,9.0,3.0
42,3.295836866004329,3.295836866004329,3.367295829986474,3.4657359027997265,0.0,30.0,18.0,27.0,26.0,25.0,26.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1.3862943611198906,1.0986122886681098,0.0,0.0,0.6931471805599453,3.0,0.0,3.0,2.0,3.0,3.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,4.174387269895637,4.174387269895637,4.0943445622221,4.110873864173311,4.110873864173311,59.0,52.0,55.0,55.0,47.0,64.0
47,4.543294782270004,4.290459441148391,4.1588830833596715,4.553876891600541,4.51085950651685,54.0,45.0,43.0,70.0,61.0,93.0
48,2.70805020110221,2.70805020110221,2.772588722239781,2.8903717578961645,2.8903717578961645,17.0,18.0,16.0,16.0,14.0,14.0
49,3.4965075614664802,3.7612001156935624,3.5263605246161616,3.784189633918261,4.007333185232471,32.0,39.0,21.0,29.0,32.0,32.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,3.044522437723423,2.6390573296152584,2.995732273553991,2.70805020110221,2.0794415416798357,14.0,11.0,13.0,14.0,12.0,20.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1.3862943611198906,2.6390573296152584,2.9444389791664403,3.367295829986474,2.70805020110221,3.0,5.0,2.0,3.0,5.0,3.0
54,2.8903717578961645,3.5263605246161616,3.713572066704308,2.0794415416798357,3.7612001156935624,29.0,31.0,30.0,31.0,30.0,17.0
55,4.143134726391533,3.8918202981106265,3.4339872044851463,3.8066624897703196,3.295836866004329,46.0,56.0,46.0,39.0,41.0,62.0
56,0.6931471805599453,3.044522437723423,2.6390573296152584,3.4965075614664802,3.367295829986474,4.0,5.0,6.0,5.0,6.0,1.0
57,2.0794415416798357,3.4339872044851463,3.784189633918261,4.04305126783455,4.04305126783455,14.0,12.0,9.0,13.0,17.0,7.0
58,1.791759469228055,2.833213344056216,1.0986122886681098,1.3862943611198906,0.0,11.0,7.0,10.0,12.0,12.0,5.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2.6390573296152584,2.772588722239781,3.258096538021482,3.4011973816621555,2.995732273553991,17.0,11.0,16.0,16.0,15.0,13.0
61,3.295836866004329,3.1780538303479458,3.713572066704308,3.6109179126442243,4.060443010546419,28.0,42.0,25.0,18.0,13.0,26.0
62,2.833213344056216,2.833213344056216,0.0,0.0,0.0,10.0,12.0,10.0,9.0,8.0,16.0
63,2.4849066497880004,2.8903717578961645,0.0,3.258096538021482,3.258096538021482,9.0,11.0,13.0,14.0,12.0,11.0
64,3.1780538303479458,3.871201010907891,4.465908118654584,4.2626798770413155,4.248495242049359,70.0,49.0,70.0,61.0,83.0,23.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,1.791759469228055,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,3.6635616461296463,3.332204510175204,3.7612001156935624,3.8918202981106265,2.995732273553991,38.0,41.0,37.0,37.0,30.0,38.0
69,4.02535169073515,3.7376696182833684,3.713572066704308,4.174387269895637,3.332204510175204,27.0,32.0,27.0,30.0,31.0,55.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2.4849066497880004,2.3978952727983707,2.302585092994046,2.302585092994046,1.791759469228055,5.0,9.0,6.0,7.0,8.0,11.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,4.0943445622221,4.394449154672439,3.8918202981106265,3.6888794541139363,2.5649493574615367,50.0,29.0,57.0,50.0,49.0,59.0
74,3.2188758248682006,4.330733340286331,3.1780538303479458,3.8501476017100584,1.6094379124341003,28.0,33.0,22.0,16.0,17.0,24.0
75,3.4965075614664802,3.332204510175204,3.4657359027997265,2.3978952727983707,2.70805020110221,21.0,18.0,21.0,24.0,22.0,32.0
76,2.9444389791664403,2.833213344056216,2.302585092994046,1.791759469228055,1.0986122886681098,15.0,13.0,15.0,13.0,12.0,18.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,3.2188758248682006,0.6931471805599453,2.1972245773362196,2.1972245773362196,1.3862943611198906,14.0,13.0,8.0,12.0,7.0,24.0
80,2.5649493574615367,2.4849066497880004,2.3978952727983707,2.3978952727983707,2.833213344056216,13.0,13.0,13.0,11.0,10.0,12.0
81,3.8501476017100584,4.31748811353631,2.3978952727983707,3.784189633918261,2.302585092994046,60.0,43.0,54.0,40.0,30.0,46.0
82,3.58351893845611,0.0,0.6931471805599453,4.127134385045092,2.995732273553991,34.0,38.0,28.0,20.0,3.0,35.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,2.5649493574615367,0.0,3.295836866004329,3.091042453358316,2.0794415416798357,6.0,7.0,7.0,9.0,3.0,12.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,3.970291913552122,3.9318256327243257,3.1354942159291497,4.007333185232471,3.091042453358316,48.0,39.0,48.0,42.0,36.0,52.0
88,3.2188758248682006,3.044522437723423,2.70805020110221,2.8903717578961645,2.8903717578961645,17.0,23.0,14.0,13.0,16.0,24.0
89,2.4849066497880004,2.3978952727983707,3.1354942159291497,3.4339872044851463,3.2188758248682006,15.0,13.0,15.0,14.0,14.0,11.0
90,0.0,1.791759469228055,3.871201010907891,2.833213344056216,1.791759469228055,11.0,0.0,5.0,3.0,8.0,0.0
91,2.6390573296152584,0.0,1.9459101490553132,2.6390573296152584,2.5649493574615367,11.0,13.0,11.0,11.0,9.0,13.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,3.295836866004329,3.8501476017100584,4.532599493153256,3.4657359027997265,3.828641396489095,19.0,9.0,14.0,22.0,24.0,26.0
94,1.3862943611198906,3.091042453358316,2.8903717578961645,2.8903717578961645,1.791759469228055,12.0,10.0,13.0,13.0,14.0,3.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,3.8918202981106265,3.4965075614664802,3.5553480614894135,4.02535169073515,0.0,36.0,29.0,41.0,38.0,33.0,48.0
98,1.9459101490553132,2.772588722239781,2.6390573296152584,2.1972245773362196,2.5649493574615367,11.0,11.0,12.0,12.0,12.0,6.0
99,1.3862943611198906,0.6931471805599453,1.0986122886681098,2.1972245773362196,3.6888794541139363,2.0,1.0,1.0,2.0,3.0,3.0
100,0.0,0.0,0.0,2.302585092994046,3.367295829986474,0.0,0.0,0.0,0.0,1.0,0.0
101,2.995732273553991,3.4657359027997265,2.3978952727983707,3.295836866004329,3.871201010907891,26.0,16.0,30.0,29.0,27.0,19.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,2.995732273553991,0.6931471805599453,1.6094379124341003,2.772588722239781,2.772588722239781,13.0,18.0,12.0,16.0,14.0,19.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,3.367295829986474,2.995732273553991,2.9444389791664403,3.4657359027997265,3.1354942159291497,20.0,24.0,20.0,22.0,18.0,28.0
106,0.0,0.0,2.302585092994046,2.772588722239781,0.0,5.0,4.0,4.0,8.0,6.0,0.0
107,3.8918202981106265,3.713572066704308,3.6635616461296463,1.3862943611198906,3.4657359027997265,44.0,52.0,41.0,39.0,40.0,48.0
108,2.5649493574615367,2.833213344056216,3.044522437723423,2.995732273553991,2.833213344056216,12.0,14.0,13.0,12.0,13.0,12.0
109,3.1780538303479458,3.2188758248682006,2.995732273553991,3.367295829986474,3.367295829986474,23.0,21.0,24.0,24.0,26.0,23.0
110,0.0,0.0,2.5649493574615367,3.332204510175204,3.6888794541139363,15.0,28.0,10.0,6.0,7.0,0.0
111,4.1588830833596715,3.6375861597263857,3.713572066704308,3.8918202981106265,4.04305126783455,46.0,46.0,45.0,41.0,38.0,63.0
112,3.258096538021482,0.0,4.189654742026425,4.189654742026425,2.1972245773362196,28.0,19.0,29.0,34.0,21.0,25.0
113,2.70805020110221,2.5649493574615367,2.772588722239781,2.5649493574615367,1.0986122886681098,8.0,13.0,9.0,11.0,11.0,14.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,1.9459101490553132,1.6094379124341003,0.0,0.0,3.713572066704308,24.0,22.0,19.0,20.0,7.0,6.0
116,2.833213344056216,0.0,0.0,2.772588722239781,0.0,31.0,16.0,24.0,10.0,3.0,16.0
117,0.0,0.0,0.0,0.0,2.6390573296152584,0.0,0.0,0.0,0.0,1.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,3.970291913552122,1.9459101490553132,3.58351893845611,3.8918202981106265,3.6109179126442243,51.0,32.0,50.0,53.0,40.0,52.0
122,2.5649493574615367,2.833213344056216,1.3862943611198906,2.833213344056216,2.995732273553991,18.0,26.0,17.0,14.0,13.0,12.0
123,2.1972245773362196,1.3862943611198906,2.3978952727983707,4.110873864173311,3.6635616461296463,9.0,6.0,5.0,7.0,6.0,8.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,4.248495242049359,4.290459441148391,4.382026634673881,2.302585092994046,3.912023005428146,56.0,52.0,57.0,67.0,62.0,69.0
126,3.58351893845611,3.9889840465642745,3.7612001156935624,2.4849066497880004,3.5263605246161616,23.0,8.0,35.0,27.0,42.0,35.0
127,0.6931471805599453,3.5263605246161616,3.713572066704308,3.7376696182833684,3.970291913552122,7.0,6.0,11.0,9.0,15.0,1.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.0,2.302585092994046,1.791759469228055,1.791759469228055,1.6094379124341003,2.0,4.0,1.0,2.0,3.0,0.0
130,4.248495242049359,4.174387269895637,3.9318256327243257,3.970291913552122,1.791759469228055,58.0,38.0,56.0,52.0,53.0,69.0
131,3.044522437723423,2.6390573296152584,2.772588722239781,2.0794415416798357,1.6094379124341003,9.0,10.0,9.0,10.0,9.0,20.0
132,3.1354942159291497,3.044522437723423,3.1354942159291497,2.3978952727983707,3.1354942159291497,21.0,16.0,20.0,18.0,17.0,22.0
133,0.0,0.0,4.276666119016055,2.995732273553991,3.091042453358316,0.0,0.0,0.0,0.0,2.0,0.0
134,3.1354942159291497,2.772588722239781,3.091042453358316,2.9444389791664403,2.5649493574615367,14.0,10.0,13.0,12.0,13.0,22.0
135,1.0986122886681098,1.791759469228055,2.1972245773362196,2.302585092994046,1.0986122886681098,2.0,4.0,3.0,5.0,5.0,2.0
136,3.4657359027997265,4.0943445622221,3.7376696182833684,4.02535169073515,0.6931471805599453,48.0,43.0,51.0,43.0,39.0,31.0
137,3.5553480614894135,3.58351893845611,3.871201010907891,3.8501476017100584,3.4011973816621555,31.0,15.0,31.0,26.0,34.0,34.0
138,0.0,0.0,2.3978952727983707,4.418840607796598,4.477336814478207,0.0,0.0,0.0,1.0,2.0,0.0
139,0.0,1.791759469228055,1.0986122886681098,1.6094379124341003,1.3862943611198906,0.0,1.0,0.0,2.0,3.0,0.0
140,4.007333185232471,3.1780538303479458,3.4965075614664802,3.784189633918261,3.8918202981106265,53.0,64.0,44.0,50.0,48.0,54.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,4.454347296253507,4.127134385045092,4.330733340286331,2.0794415416798357,3.871201010907891,62.0,49.0,57.0,60.0,56.0,85.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,3.1354942159291497,0.0,2.772588722239781,2.5649493574615367,2.70805020110221,13.0,18.0,13.0,16.0,14.0,22.0
147,1.791759469228055,4.07753744390572,4.382026634673881,3.6375861597263857,4.110873864173311,7.0,4.0,21.0,14.0,44.0,5.0
148,1.791759469228055,0.0,1.3862943611198906,1.791759469228055,1.9459101490553132,6.0,9.0,6.0,5.0,5.0,5.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.0,3.9512437185814275,2.302585092994046,2.833213344056216,0.0,0.0,0.0,0.0,0.0,2.0,0.0
151,3.295836866004329,0.0,2.772588722239781,2.8903717578961645,2.5649493574615367,18.0,19.0,18.0,15.0,16.0,26.0
152,1.791759469228055,3.5553480614894135,3.5553480614894135,3.258096538021482,3.6888794541139363,11.0,14.0,13.0,14.0,14.0,5.0
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,0.0,0.0,0.0,1.9459101490553132,3.6635616461296463,0.0,0.0,0.0,0.0,1.0,0.0
155,4.007333185232471,4.543294782270004,4.3694478524670215,4.543294782270004,3.5553480614894135,65.0,48.0,63.0,53.0,52.0,54.0
156,3.8066624897703196,3.58351893845611,3.332204510175204,4.30406509320417,3.8501476017100584,35.0,41.0,27.0,38.0,39.0,44.0
157,3.4657359027997265,3.4657359027997265,3.1780538303479458,2.772588722239781,3.58351893845611,24.0,34.0,24.0,25.0,26.0,31.0
158,0.0,2.5649493574615367,4.454347296253507,2.9444389791664403,3.091042453358316,3.0,2.0,2.0,2.0,3.0,0.0
159,0.0,0.0,1.0986122886681098,3.5263605246161616,3.5553480614894135,2.0,0.0,0.0,0.0,4.0,0.0
160,3.295836866004329,3.4657359027997265,0.0,2.8903717578961645,3.8066624897703196,16.0,17.0,16.0,23.0,19.0,26.0
161,0.6931471805599453,2.4849066497880004,2.833213344056216,2.995732273553991,2.772588722239781,2.0,1.0,2.0,2.0,4.0,1.0
162,3.1354942159291497,4.442651256490317,3.295836866004329,4.465908118654584,4.418840607796598,22.0,11.0,30.0,31.0,27.0,22.0
163,0.0,0.0,0.6931471805599453,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0
164,1.0986122886681098,4.219507705176107,3.784189633918261,3.828641396489095,3.4011973816621555,1.0,0.0,0.0,1.0,3.0,2.0
165,3.1354942159291497,3.4657359027997265,3.332204510175204,3.1354942159291497,3.044522437723423,27.0,39.0,28.0,28.0,30.0,22.0
166,0.6931471805599453,1.3862943611198906,2.4849066497880004,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,3.0,1.0
167,3.713572066704308,2.9444389791664403,3.1354942159291497,3.1780538303479458,3.2188758248682006,29.0,36.0,32.0,34.0,25.0,40.0
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,3.7376696182833684,3.912023005428146,3.6888794541139363,3.58351893845611,2.8903717578961645,38.0,33.0,41.0,39.0,36.0,41.0
170,4.07753744390572,3.9512437185814275,4.2626798770413155,4.2626798770413155,4.248495242049359,60.0,62.0,55.0,55.0,53.0,58.0
171,0.0,3.9318256327243257,3.5263605246161616,1.6094379124341003,3.4965075614664802,0.0,0.0,0.0,1.0,2.0,0.0
172,2.1972245773362196,2.8903717578961645,1.6094379124341003,1.791759469228055,3.295836866004329,15.0,12.0,15.0,14.0,14.0,8.0
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,3.1354942159291497,3.1780538303479458,0.0,4.553876891600541,3.713572066704308,19.0,20.0,14.0,18.0,20.0,22.0
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,2.0794415416798357,1.9459101490553132,1.9459101490553132,2.3978952727983707,1.9459101490553132,9.0,14.0,6.0,7.0,7.0,7.0
180,0.0,0.0,2.3978952727983707,3.7376696182833684,0.0,1.0,1.0,1.0,2.0,6.0,0.0
181,2.8903717578961645,2.70805020110221,2.8903717578961645,2.8903717578961645,3.044522437723423,16.0,16.0,16.0,15.0,14.0,17.0
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,3.9512437185814275,3.871201010907891,3.970291913552122,3.044522437723423,1.0986122886681098,25.0,16.0,21.0,26.0,21.0,51.0
184,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.0,2.0,0.0,2.0,3.0,4.0,2.0
185,3.784189633918261,4.007333185232471,4.48863636973214,4.290459441148391,4.174387269895637,55.0,40.0,49.0,53.0,42.0,43.0
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,3.295836866004329,3.5553480614894135,3.4657359027997265,1.3862943611198906,2.833213344056216,29.0,27.0,28.0,25.0,30.0,26.0
188,3.5263605246161616,2.995732273553991,2.8903717578961645,3.1780538303479458,3.1354942159291497,28.0,31.0,23.0,19.0,18.0,33.0
189,0.0,3.044522437723423,3.5263605246161616,3.5263605246161616,3.258096538021482,0.0,0.0,0.0,0.0,1.0,0.0
190,2.0794415416798357,1.9459101490553132,1.6094379124341003,2.1972245773362196,1.3862943611198906,8.0,17.0,5.0,6.0,7.0,7.0
191,3.6635616461296463,3.8501476017100584,3.7612001156935624,3.1780538303479458,3.6635616461296463,42.0,41.0,43.0,48.0,44.0,38.0
192,3.1780538303479458,4.060443010546419,3.4011973816621555,3.5553480614894135,3.784189633918261,19.0,22.0,19.0,16.0,6.0,23.0
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,1.9459101490553132,1.791759469228055,2.0794415416798357,1.6094379124341003,0.6931471805599453,3.0,4.0,4.0,4.0,5.0,6.0
