,log_case,case_count_prev,case_count_prev_2,case_count_prev_3,case_count_prev_4,knn_pred,et_pred,rf_pred,lgb_pred,xgb_pred,case_count
0,3.044522437723423,3.1780538303479458,3.295836866004329,3.1780538303479458,2.833213344056216,11.0,18.0,11.0,9.0,8.0,20.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4.290459441148391,4.499809670330265,4.532599493153256,4.499809670330265,4.30406509320417,62.0,45.0,65.0,70.0,73.0,72.0
3,0.0,1.9459101490553132,4.454347296253507,2.833213344056216,2.995732273553991,0.0,0.0,0.0,0.0,2.0,0.0
4,3.7612001156935624,2.8903717578961645,3.332204510175204,0.0,3.828641396489095,38.0,49.0,35.0,30.0,19.0,42.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3.044522437723423,2.0794415416798357,2.8903717578961645,2.995732273553991,3.1354942159291497,3.0,4.0,4.0,4.0,5.0,20.0
7,2.0794415416798357,2.70805020110221,2.4849066497880004,2.6390573296152584,1.791759469228055,13.0,15.0,12.0,12.0,11.0,7.0
8,1.6094379124341003,2.0794415416798357,0.0,2.0794415416798357,2.1972245773362196,7.0,12.0,7.0,6.0,6.0,4.0
9,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,1.0,0.0,1.0,0.0
10,0.0,0.0,4.442651256490317,0.0,2.6390573296152584,0.0,0.0,1.0,0.0,3.0,0.0
11,2.4849066497880004,1.9459101490553132,4.248495242049359,4.394449154672439,4.532599493153256,23.0,8.0,27.0,39.0,14.0,11.0
12,3.8501476017100584,3.58351893845611,3.912023005428146,3.970291913552122,4.31748811353631,49.0,45.0,47.0,44.0,45.0,46.0
13,4.290459441148391,4.060443010546419,4.442651256490317,4.143134726391533,3.828641396489095,59.0,55.0,65.0,64.0,69.0,72.0
