,log_case,case_count_prev,case_count_prev_2,case_count_prev_3,case_count_prev_4,knn_pred,et_pred,rf_pred,lgb_pred,xgb_pred,case_count
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.58351893845611,2.6390573296152584,3.258096538021482,3.9889840465642745,3.4965075614664802,43.0,39.0,42.0,42.0,32.0,35.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3.044522437723423,2.6390573296152584,3.5553480614894135,1.3862943611198906,2.8903717578961645,24.0,20.0,21.0,21.0,18.0,20.0
5,3.713572066704308,3.8066624897703196,1.0986122886681098,3.8066624897703196,3.7376696182833684,42.0,30.0,44.0,43.0,37.0,40.0
6,2.4849066497880004,3.044522437723423,2.8903717578961645,3.1354942159291497,3.4657359027997265,15.0,17.0,14.0,14.0,15.0,11.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,3.044522437723423,3.258096538021482,4.553876891600541,4.2626798770413155,0.0,0.0,4.0,4.0,5.0,0.0
9,3.7612001156935624,3.8066624897703196,3.6109179126442243,3.6375861597263857,3.784189633918261,43.0,40.0,38.0,40.0,41.0,42.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,2.833213344056216,2.833213344056216,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
12,4.02535169073515,4.330733340286331,4.04305126783455,4.143134726391533,3.4339872044851463,62.0,64.0,62.0,58.0,58.0,55.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1.0986122886681098,3.6375861597263857,3.4657359027997265,3.8501476017100584,3.58351893845611,31.0,27.0,27.0,27.0,30.0,2.0
15,3.4011973816621555,3.8918202981106265,3.6888794541139363,3.8501476017100584,1.791759469228055,37.0,24.0,42.0,39.0,42.0,29.0
16,3.332204510175204,3.4011973816621555,3.4011973816621555,0.0,1.0986122886681098,14.0,19.0,17.0,20.0,16.0,27.0
17,2.4849066497880004,2.1972245773362196,0.0,2.4849066497880004,2.3978952727983707,7.0,9.0,9.0,8.0,8.0,11.0
18,1.3862943611198906,2.1972245773362196,2.0794415416798357,1.6094379124341003,2.302585092994046,6.0,4.0,6.0,6.0,6.0,3.0
19,2.8903717578961645,4.204692619390966,4.060443010546419,4.1588830833596715,4.04305126783455,18.0,24.0,23.0,24.0,27.0,17.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,4.060443010546419,3.4657359027997265,3.8066624897703196,3.9318256327243257,4.060443010546419,60.0,66.0,62.0,50.0,57.0,57.0
22,2.302585092994046,4.143134726391533,3.332204510175204,3.1354942159291497,3.367295829986474,16.0,13.0,12.0,7.0,2.0,9.0
23,2.1972245773362196,1.3862943611198906,0.0,0.0,0.0,2.0,6.0,3.0,3.0,3.0,8.0
24,4.2626798770413155,4.499809670330265,3.5263605246161616,4.060443010546419,3.9889840465642745,69.0,64.0,67.0,60.0,56.0,70.0
25,0.6931471805599453,3.044522437723423,2.6390573296152584,3.4965075614664802,3.367295829986474,4.0,2.0,5.0,6.0,6.0,1.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,2.1972245773362196,4.356708826689592,4.418840607796598,4.553876891600541,1.0,43.0,3.0,4.0,6.0,0.0
28,2.833213344056216,3.091042453358316,3.091042453358316,2.8903717578961645,3.091042453358316,16.0,16.0,20.0,13.0,16.0,16.0
29,3.4965075614664802,4.343805421853684,4.465908118654584,4.51085950651685,2.5649493574615367,19.0,14.0,17.0,31.0,28.0,32.0
30,2.1972245773362196,0.6931471805599453,3.2188758248682006,3.044522437723423,3.091042453358316,13.0,10.0,8.0,16.0,13.0,8.0
31,3.6109179126442243,4.110873864173311,4.382026634673881,4.2626798770413155,4.007333185232471,49.0,24.0,51.0,50.0,51.0,36.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2.3978952727983707,2.3978952727983707,2.1972245773362196,1.791759469228055,1.9459101490553132,8.0,19.0,9.0,10.0,10.0,10.0
34,3.5553480614894135,3.4657359027997265,1.3862943611198906,2.833213344056216,1.3862943611198906,21.0,21.0,19.0,18.0,17.0,34.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,3.9889840465642745,2.0794415416798357,3.7376696182833684,4.07753744390572,3.784189633918261,56.0,48.0,54.0,57.0,47.0,53.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,3.7376696182833684,3.091042453358316,3.2188758248682006,3.258096538021482,3.6888794541139363,34.0,31.0,40.0,32.0,31.0,41.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,3.4339872044851463,1.9459101490553132,2.9444389791664403,0.0,0.0,19.0,31.0,19.0,13.0,12.0,30.0
42,3.5263605246161616,3.713572066704308,3.713572066704308,3.4965075614664802,0.0,34.0,26.0,36.0,35.0,32.0,33.0
43,1.791759469228055,2.0794415416798357,0.6931471805599453,2.1972245773362196,2.4849066497880004,6.0,17.0,7.0,9.0,9.0,5.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.791759469228055,4.0,3.0,3.0,3.0,3.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,3.6375861597263857,3.5553480614894135,3.828641396489095,3.7376696182833684,3.6888794541139363,43.0,34.0,38.0,37.0,35.0,37.0
48,2.1972245773362196,2.302585092994046,2.4849066497880004,2.4849066497880004,2.5649493574615367,7.0,5.0,8.0,7.0,8.0,8.0
49,2.5649493574615367,2.0794415416798357,2.995732273553991,2.833213344056216,2.6390573296152584,4.0,3.0,3.0,3.0,4.0,12.0
50,2.6390573296152584,2.6390573296152584,2.833213344056216,0.6931471805599453,2.6390573296152584,13.0,13.0,13.0,15.0,14.0,13.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2.8903717578961645,2.0794415416798357,2.5649493574615367,2.6390573296152584,2.8903717578961645,11.0,13.0,11.0,11.0,9.0,17.0
53,3.2188758248682006,2.5649493574615367,2.3978952727983707,2.833213344056216,2.6390573296152584,18.0,19.0,14.0,15.0,14.0,24.0
54,1.3862943611198906,1.9459101490553132,2.1972245773362196,0.0,1.3862943611198906,10.0,9.0,7.0,4.0,6.0,3.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,3.5263605246161616,0.0,1.0986122886681098,0.0,0.0,0.0,2.0,1.0,0.0
57,4.564348191467836,3.6109179126442243,4.276666119016055,4.330733340286331,3.784189633918261,51.0,48.0,59.0,47.0,69.0,95.0
58,2.8903717578961645,3.4339872044851463,3.6109179126442243,1.6094379124341003,3.713572066704308,20.0,22.0,16.0,16.0,8.0,17.0
59,4.430816798843313,3.295836866004329,3.258096538021482,3.2188758248682006,3.2188758248682006,25.0,74.0,45.0,39.0,25.0,83.0
60,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0,0.0,0.0,1.0,2.0,0.0
61,3.091042453358316,1.0986122886681098,0.0,2.772588722239781,0.0,11.0,12.0,11.0,9.0,6.0,21.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2.3978952727983707,4.543294782270004,2.5649493574615367,2.3978952727983707,2.302585092994046,7.0,5.0,7.0,6.0,2.0,10.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,4.499809670330265,3.970291913552122,3.9889840465642745,4.007333185232471,4.060443010546419,77.0,74.0,59.0,45.0,46.0,89.0
66,2.4849066497880004,2.9444389791664403,0.0,3.828641396489095,3.828641396489095,19.0,17.0,17.0,19.0,17.0,11.0
67,1.0986122886681098,0.6931471805599453,0.0,1.9459101490553132,2.0794415416798357,8.0,10.0,9.0,5.0,6.0,2.0
68,1.6094379124341003,0.0,2.5649493574615367,2.3978952727983707,2.302585092994046,10.0,8.0,8.0,17.0,6.0,4.0
69,3.1780538303479458,2.833213344056216,2.6390573296152584,0.6931471805599453,2.8903717578961645,14.0,10.0,12.0,14.0,17.0,23.0
70,1.791759469228055,1.6094379124341003,3.1354942159291497,2.4849066497880004,2.0794415416798357,2.0,2.0,4.0,2.0,1.0,5.0
71,2.0794415416798357,3.713572066704308,1.3862943611198906,2.6390573296152584,3.091042453358316,24.0,24.0,24.0,28.0,26.0,7.0
72,2.5649493574615367,3.1780538303479458,0.0,1.791759469228055,0.0,18.0,8.0,20.0,12.0,12.0,12.0
