,log_case,case_count_prev,case_count_prev_2,case_count_prev_3,case_count_prev_4,knn_pred,et_pred,rf_pred,lgb_pred,xgb_pred,case_count
0,2.4849066497880004,2.6390573296152584,1.3862943611198906,2.1972245773362196,3.1354942159291497,14.0,17.0,14.0,13.0,11.0,11.0
1,1.9459101490553132,2.833213344056216,2.4849066497880004,2.8903717578961645,1.3862943611198906,12.0,15.0,12.0,14.0,13.0,6.0
2,3.091042453358316,3.044522437723423,2.995732273553991,3.258096538021482,3.4657359027997265,24.0,33.0,27.0,23.0,20.0,21.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,3.091042453358316,2.70805020110221,3.295836866004329,3.4965075614664802,3.044522437723423,3.0,4.0,3.0,4.0,5.0,21.0
6,3.4965075614664802,3.332204510175204,0.6931471805599453,3.044522437723423,3.1780538303479458,25.0,23.0,26.0,24.0,20.0,32.0
7,1.0986122886681098,1.3862943611198906,1.0986122886681098,1.3862943611198906,1.791759469228055,4.0,5.0,4.0,4.0,5.0,2.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,3.6888794541139363,0.0,4.499809670330265,3.8501476017100584,3.871201010907891,38.0,45.0,40.0,34.0,10.0,39.0
10,3.4657359027997265,3.332204510175204,1.6094379124341003,2.8903717578961645,3.4965075614664802,22.0,25.0,23.0,24.0,23.0,31.0
11,1.0986122886681098,2.0794415416798357,0.0,0.0,0.0,8.0,7.0,7.0,6.0,5.0,2.0
12,2.833213344056216,3.091042453358316,3.4657359027997265,3.044522437723423,3.295836866004329,17.0,24.0,17.0,19.0,18.0,16.0
13,4.382026634673881,3.4657359027997265,3.8066624897703196,4.143134726391533,4.394449154672439,63.0,55.0,65.0,56.0,58.0,79.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,3.367295829986474,3.2188758248682006,0.0,3.4965075614664802,3.5553480614894135,24.0,34.0,22.0,26.0,20.0,28.0
17,1.6094379124341003,3.258096538021482,3.1780538303479458,3.295836866004329,2.995732273553991,13.0,16.0,14.0,17.0,18.0,4.0
18,1.6094379124341003,2.1972245773362196,2.3978952727983707,2.1972245773362196,0.0,10.0,15.0,7.0,9.0,9.0,4.0
19,3.1780538303479458,3.5263605246161616,3.6109179126442243,2.0794415416798357,3.044522437723423,27.0,27.0,28.0,32.0,32.0,23.0
