date_time,air_pollution_index
2017-05-18 00:00:00,158.27241045769532
2017-05-18 00:00:00,154.22145374906023
2017-05-18 00:00:00,146.24182425660945
2017-05-18 01:00:00,157.52854332463502
2017-05-18 01:00:00,148.1047306296187
2017-05-18 02:00:00,168.79554552834392
2017-05-18 02:00:00,160.96599061399846
2017-05-18 02:00:00,157.32862063233864
2017-05-18 03:00:00,152.2671278032513
2017-05-18 03:00:00,146.55385191846284
2017-05-18 03:00:00,145.64876932921092
2017-05-18 04:00:00,141.8733276422401
2017-05-18 04:00:00,147.0418051561544
2017-05-18 04:00:00,142.68464944541392
2017-05-18 05:00:00,152.91049600058668
2017-05-18 05:00:00,155.11383638152626
2017-05-18 05:00:00,153.52725554922384
2017-05-18 06:00:00,154.97267988791083
2017-05-18 06:00:00,154.77998437360358
2017-05-18 07:00:00,137.7967069260854
2017-05-18 07:00:00,146.2806322214767
2017-05-18 08:00:00,157.07954001665362
2017-05-18 08:00:00,147.01978284954313
2017-05-18 08:00:00,155.28830392996827
2017-05-18 09:00:00,168.44590878159627
2017-05-18 09:00:00,159.59779195448888
2017-05-18 09:00:00,149.6426152613407
2017-05-18 10:00:00,150.2114729056078
2017-05-18 10:00:00,150.44313709995623
2017-05-18 11:00:00,146.85718224567
2017-05-18 12:00:00,157.07729848284538
2017-05-18 13:00:00,159.44058893161028
2017-05-18 14:00:00,155.40515104636876
2017-05-18 15:00:00,156.06944548798754
2017-05-18 16:00:00,152.73673792111956
2017-05-18 17:00:00,153.75777252372822
2017-05-18 18:00:00,157.74777218004897
2017-05-18 19:00:00,162.6804250246713
2017-05-18 20:00:00,160.05040921220905
2017-05-18 21:00:00,166.60246670687425
2017-05-18 22:00:00,166.41064349246076
2017-05-18 23:00:00,162.58451544937796
2017-05-19 00:00:00,159.2344376464141
2017-05-19 01:00:00,156.25044204218727
2017-05-19 02:00:00,152.6350533465646
2017-05-19 03:00:00,154.65974347602577
2017-05-19 04:00:00,147.8853248679689
2017-05-19 05:00:00,157.08786190673953
2017-05-19 06:00:00,164.19665305523966
2017-05-19 07:00:00,151.70884392432401
2017-05-19 08:00:00,158.42936287918297
2017-05-19 09:00:00,156.29977766620854
2017-05-19 10:00:00,156.71875622342688
2017-05-19 11:00:00,156.69303946708604
2017-05-19 12:00:00,152.87583883953016
2017-05-19 13:00:00,167.1566862592311
2017-05-19 14:00:00,163.5343952460867
2017-05-19 15:00:00,160.89931987305238
2017-05-19 16:00:00,154.54787032230013
2017-05-19 17:00:00,155.04566100395755
2017-05-19 18:00:00,168.70192035488463
2017-05-19 19:00:00,147.9593195239226
2017-05-19 20:00:00,168.2830943567674
2017-05-19 21:00:00,175.7677208575869
2017-05-19 22:00:00,179.86252179315565
2017-05-19 23:00:00,176.42361589996585
2017-05-20 00:00:00,168.03325807299444
2017-05-20 01:00:00,140.66620523078967
2017-05-20 02:00:00,142.7433003821843
2017-05-20 03:00:00,144.46399856547313
2017-05-20 04:00:00,160.90615242431025
2017-05-20 05:00:00,149.59647862078398
2017-05-20 06:00:00,145.6095348201036
2017-05-20 07:00:00,169.04988734622285
2017-05-20 08:00:00,146.0434961270985
2017-05-20 09:00:00,149.15998066333438
2017-05-20 09:00:00,167.47370531478322
2017-05-20 10:00:00,152.76264218468862
2017-05-20 10:00:00,159.56982146086833
2017-05-20 11:00:00,162.36749942414707
2017-05-20 11:00:00,153.62097714870342
2017-05-20 11:00:00,156.98967420344323
2017-05-20 12:00:00,164.8737321922049
2017-05-20 12:00:00,162.29576466444271
2017-05-20 13:00:00,169.34557010125542
2017-05-20 13:00:00,165.28811681443352
2017-05-20 14:00:00,166.68275743975138
2017-05-20 14:00:00,157.10033394500644
2017-05-20 15:00:00,157.33245243488741
2017-05-20 15:00:00,155.0653878582592
2017-05-20 16:00:00,161.182305056958
2017-05-20 16:00:00,165.9606497322071
2017-05-20 17:00:00,141.13394449667248
2017-05-20 17:00:00,144.01586865739296
2017-05-20 18:00:00,148.02985564029282
2017-05-20 18:00:00,157.4268327497279
2017-05-20 18:00:00,149.25785690852135
2017-05-20 19:00:00,167.02793288885454
2017-05-20 19:00:00,152.05204441827433
2017-05-20 19:00:00,150.57464032453706
2017-05-20 20:00:00,155.87731762110758
2017-05-20 20:00:00,162.5932021657925
2017-05-20 20:00:00,154.261075236767
2017-05-20 21:00:00,155.38693053666285
2017-05-20 21:00:00,144.5131521201257
2017-05-20 21:00:00,163.30693221928334
2017-05-20 22:00:00,178.60011639239033
2017-05-20 22:00:00,170.76869056203225
2017-05-20 22:00:00,164.1177568569472
2017-05-20 23:00:00,175.9455188366566
2017-05-20 23:00:00,181.44549291604355
2017-05-20 23:00:00,211.73072836801333
2017-05-21 00:00:00,166.4508190755854
2017-05-21 00:00:00,170.31885729982974
2017-05-21 00:00:00,164.92150964923962
2017-05-21 01:00:00,140.74186006753996
2017-05-21 01:00:00,145.86450937654197
2017-05-21 02:00:00,148.89466382077842
2017-05-21 02:00:00,154.8593641307357
2017-05-21 02:00:00,136.85853867991324
2017-05-21 03:00:00,163.7288896834011
2017-05-21 03:00:00,163.17707455741325
2017-05-21 04:00:00,154.84877990132907
2017-05-21 04:00:00,154.3858639291762
2017-05-21 05:00:00,152.2706958855561
2017-05-21 05:00:00,159.7686803968172
2017-05-21 05:00:00,160.35250261865517
2017-05-21 06:00:00,148.43019118736433
2017-05-21 06:00:00,155.06774718388493
2017-05-21 06:00:00,157.2505724834661
2017-05-21 07:00:00,155.76218165480302
2017-05-21 07:00:00,151.66678483941294
2017-05-21 07:00:00,150.4791706519187
2017-05-21 08:00:00,159.1161947946974
2017-05-21 08:00:00,139.28519136828763
2017-05-21 09:00:00,149.6913094368343
2017-05-21 09:00:00,152.54786103896052
2017-05-21 10:00:00,145.53411697800294
2017-05-21 10:00:00,149.91921943365017
2017-05-21 10:00:00,148.7144375091461
2017-05-21 11:00:00,157.1180548630172
2017-05-21 11:00:00,158.95315716644137
2017-05-21 11:00:00,149.25690065043605
2017-05-21 12:00:00,148.16147164483758
2017-05-21 12:00:00,148.94964918993824
2017-05-21 12:00:00,165.7609127821268
2017-05-21 13:00:00,160.21873700766577
2017-05-21 13:00:00,166.27038935682546
2017-05-21 13:00:00,152.50079087607642
2017-05-21 14:00:00,150.07021006690638
2017-05-21 14:00:00,156.73865408444624
2017-05-21 15:00:00,163.86951243603255
2017-05-21 16:00:00,154.8797799585703
2017-05-21 16:00:00,150.38970744476845
2017-05-21 17:00:00,148.3425329238032
2017-05-21 18:00:00,141.92636139181852
2017-05-21 18:00:00,142.21505894335667
2017-05-21 19:00:00,152.3149690709115
2017-05-21 19:00:00,140.7972192734037
2017-05-21 20:00:00,147.16944077526503
2017-05-21 20:00:00,139.1586770984648
2017-05-21 20:00:00,143.2856021543286
2017-05-21 21:00:00,148.4653890848968
2017-05-21 21:00:00,138.42894895666268
2017-05-21 22:00:00,149.91794407730535
2017-05-21 22:00:00,148.0118600618719
2017-05-21 23:00:00,153.50977811410917
2017-05-22 00:00:00,141.32073256877646
2017-05-22 01:00:00,138.47848323090977
2017-05-22 01:00:00,157.66787351191527
2017-05-22 02:00:00,164.00388266174417
2017-05-22 03:00:00,143.22107448968066
2017-05-22 04:00:00,152.83846343329594
2017-05-22 05:00:00,159.00862311471673
2017-05-22 06:00:00,165.92920856354402
2017-05-22 07:00:00,157.9220129128081
2017-05-22 08:00:00,145.72413781160787
2017-05-22 09:00:00,160.443753986678
2017-05-22 10:00:00,156.10202403826375
2017-05-22 11:00:00,158.15815575865403
2017-05-22 12:00:00,163.8897452693714
2017-05-22 13:00:00,163.52702082963958
2017-05-22 14:00:00,165.4072752831781
2017-05-22 15:00:00,167.4181715544747
2017-05-22 16:00:00,179.4698784302998
2017-05-22 17:00:00,160.25459738807982
2017-05-22 18:00:00,162.41717704889732
2017-05-22 19:00:00,166.0759218717575
2017-05-22 20:00:00,151.55953252599144
2017-05-22 21:00:00,154.33015191481752
2017-05-22 22:00:00,166.20455712486353
2017-05-22 23:00:00,163.74705528010864
2017-05-22 23:00:00,163.18898737317366
2017-05-23 00:00:00,146.16907400494665
2017-05-23 01:00:00,147.68233406971066
2017-05-23 02:00:00,157.48760617718344
2017-05-23 02:00:00,135.2737344612949
2017-05-23 03:00:00,155.55833788171913
2017-05-23 04:00:00,137.16123805731945
2017-05-23 05:00:00,154.2326891364486
2017-05-23 06:00:00,144.11471239596827
2017-05-23 07:00:00,158.19967657509528
2017-05-23 08:00:00,140.97601058176727
2017-05-23 09:00:00,160.61419226496065
