,log_case,case_count_prev,case_count_prev_2,case_count_prev_3,case_count_prev_4,knn_pred,et_pred,rf_pred,lgb_pred,xgb_pred,case_count
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.721425700790643,6.476972362889683,5.049856007249537,7.029087564149662,7.796880342783522,738.0,840.0,769.0,822.0,822.0,829.0
2,7.036148493750536,6.98100574072173,6.60934924316738,6.921658184151129,7.3310603052186325,677.0,745.0,991.0,825.0,890.0,1136.0
3,6.023447592961033,6.023447592961033,5.631211781821365,4.31748811353631,4.465908118654584,559.0,228.0,551.0,545.0,460.0,412.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6.135564891081739,5.8916442118257715,2.1972245773362196,3.9318256327243257,5.641907070938114,330.0,316.0,334.0,428.0,381.0,461.0
6,7.274479558773871,7.274479558773871,7.381501894506707,7.7886260656250315,7.809135398120538,1344.0,1299.0,1368.0,1316.0,1428.0,1442.0
7,5.241747015059643,4.6443908991413725,4.248495242049359,3.7612001156935624,2.70805020110221,195.0,197.0,131.0,134.0,133.0,188.0
8,6.115892125483034,6.694562058521095,5.937536205082426,5.846438775057725,3.713572066704308,692.0,654.0,866.0,753.0,647.0,452.0
9,5.849324779946859,5.318119993844216,5.214935757608986,5.572154032177765,5.564520407322694,378.0,474.0,369.0,418.0,336.0,346.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,7.1372784372603855,7.61972421378267,6.9975959829819265,7.631431664576906,6.395261598115449,2114.0,856.0,1952.0,1665.0,1810.0,1257.0
12,7.450079569807499,7.2868764117507,7.20934025660291,7.29776828253138,7.3537223303996315,841.0,916.0,782.0,1033.0,938.0,1719.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,7.661997558901893,7.7823903355874595,7.707062655370473,7.798933310041217,7.743269700829004,2083.0,1388.0,2044.0,1993.0,1851.0,2125.0
15,7.501634457883413,7.340835554123275,7.512071245835466,7.40184157874383,7.253470382684528,1461.0,1104.0,1464.0,1550.0,1530.0,1810.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,6.704414354964107,6.704414354964107,6.738152494595957,6.900730664045173,6.754604099487962,699.0,677.0,647.0,662.0,802.0,815.0
18,5.916202062607435,5.209486152841421,6.186208623900494,7.535830462798367,7.776535028185241,116.0,205.0,93.0,89.0,107.0,370.0
19,4.812184355372417,4.51085950651685,4.406719247264253,4.700480365792417,4.430816798843313,88.0,105.0,76.0,76.0,75.0,122.0
20,5.820082930352362,6.331501849893691,6.523562306149512,6.723832440821209,7.001245622069476,448.0,509.0,513.0,535.0,515.0,336.0
21,6.646390514847729,6.333279628139691,6.272877006546167,6.0330862217988015,5.958424693029782,690.0,755.0,803.0,713.0,839.0,769.0
22,3.5263605246161616,3.6375861597263857,3.8066624897703196,2.0794415416798357,2.302585092994046,37.0,56.0,42.0,33.0,37.0,33.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,5.438079308923196,5.332718793265369,5.3981627015177525,5.153291594497779,5.375278407684165,201.0,329.0,219.0,299.0,251.0,229.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,6.1903154058531475,6.156978985585555,5.71042701737487,5.099866427824199,4.820281565605037,527.0,682.0,636.0,470.0,509.0,487.0
27,6.754604099487962,6.831953565565855,6.879355804460439,6.71295620067707,6.561030665896573,728.0,804.0,696.0,893.0,769.0,857.0
28,6.144185634125646,6.240275845170769,6.542471960506805,6.408528791059498,6.450470422144176,606.0,534.0,563.0,512.0,527.0,465.0
29,6.461468176353717,6.008813185442595,6.333279628139691,6.403574197934815,6.198478716492308,709.0,728.0,605.0,564.0,628.0,639.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,5.0689042022202315,5.135798437050262,5.075173815233827,4.700480365792417,4.31748811353631,164.0,76.0,172.0,142.0,128.0,158.0
34,6.313548046277095,7.024649030453636,7.538494999413465,7.3796321526095525,7.798523053625206,875.0,1382.0,749.0,791.0,845.0,551.0
35,6.665683717782408,6.415096959171596,6.593044534142437,6.57507584059962,6.302618975744905,1059.0,1095.0,1034.0,848.0,885.0,784.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,6.12029741895095,5.968707559985366,6.439350371100098,6.639875833826536,6.9584483932976555,475.0,472.0,493.0,437.0,524.0,454.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,7.295735072749282,7.074116816197362,7.234898420314831,5.37989735354046,6.824373670043086,1245.0,734.0,1494.0,1178.0,1338.0,1473.0
40,5.940171252720432,6.115892125483034,6.694562058521095,5.937536205082426,5.846438775057725,843.0,1032.0,794.0,835.0,840.0,379.0
41,5.356586274672012,5.442417710521793,5.389071729816501,5.030437921392435,5.0689042022202315,211.0,232.0,173.0,178.0,171.0,211.0
42,7.344719054149673,7.261927092702751,7.432483807917119,7.736743682453495,7.747164966520335,1559.0,1520.0,1446.0,1492.0,1425.0,1547.0
43,6.298949246855942,7.713784616598755,7.076653815443951,7.343426229147367,6.734591659972948,939.0,484.0,988.0,816.0,778.0,543.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,5.087596335232384,5.288267030694535,5.017279836814924,5.231108616854587,5.247024072160486,234.0,275.0,231.0,243.0,240.0,161.0
46,5.424950017481403,4.927253685157205,4.204692619390966,4.356708826689592,5.351858133476067,180.0,329.0,165.0,178.0,177.0,226.0
47,7.650168700845001,6.669498089857879,7.672292455628756,5.82600010738045,7.717796211013582,599.0,1373.0,445.0,636.0,586.0,2100.0
48,6.452048954437226,6.429719478039138,6.548219102762372,6.739336627357174,6.584791392385716,500.0,350.0,560.0,495.0,487.0,633.0
49,5.181783550292085,4.543294782270004,4.564348191467836,4.941642422609304,5.123963979403259,161.0,149.0,147.0,131.0,126.0,177.0
50,7.799753318287247,7.6251071482389,7.160845906664299,7.15305163493748,7.15305163493748,1684.0,1504.0,1834.0,1801.0,1895.0,2439.0
51,5.497168225293202,5.771441123130016,5.7745515455444085,6.018593214496234,6.040254711277414,429.0,628.0,433.0,403.0,420.0,243.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,5.43372200355424,5.3471075307174685,5.537334267018537,5.267858159063328,5.517452896464707,103.0,332.0,156.0,141.0,133.0,228.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,4.844187086458591,6.091309882077698,6.320768294250582,7.099201743553092,7.174724309836376,301.0,197.0,430.0,180.0,190.0,126.0
56,5.908082938168931,6.335054251498059,6.333279628139691,5.849324779946859,5.3471075307174685,514.0,276.0,632.0,463.0,427.0,367.0
57,6.270988431858299,6.8001700683022,6.810142450115136,7.00033446027523,6.827629234502852,569.0,781.0,702.0,640.0,623.0,528.0
58,5.337538079701318,4.867534450455582,5.241747015059643,5.497168225293202,5.3612921657094255,198.0,285.0,165.0,161.0,179.0,207.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,7.73718007783463,7.783224016336037,7.5953872788539725,7.0909098220799835,7.319202458767849,2052.0,1191.0,2007.0,1918.0,1836.0,2291.0
61,5.82600010738045,5.602118820879701,5.765191102784844,6.0014148779611505,6.405228458030842,243.0,153.0,357.0,246.0,348.0,338.0
62,6.551080335043404,6.434546518787453,5.924255797414532,6.396929655216146,5.298317366548036,603.0,735.0,533.0,597.0,632.0,699.0
63,5.680172609017068,4.812184355372417,4.51085950651685,4.060443010546419,4.8283137373023015,142.0,229.0,138.0,119.0,143.0,292.0
64,5.455321115357702,5.529429087511423,4.804021044733257,4.672828834461906,3.4339872044851463,164.0,110.0,199.0,210.0,264.0,233.0
65,6.359573868672378,6.194405391104672,6.255750041753367,6.253828811575473,6.342121418721152,501.0,511.0,502.0,501.0,480.0,577.0
66,6.48768401848461,6.363028103540465,6.311734809152915,6.338594078203183,6.246106765481563,558.0,480.0,511.0,512.0,483.0,656.0
67,3.044522437723423,5.247024072160486,5.337538079701318,5.8522024797744745,5.780743515792329,68.0,67.0,89.0,77.0,66.0,20.0
68,7.280697195384741,7.597897950521784,7.709756864454165,7.707062655370473,7.763021309018518,1722.0,976.0,1734.0,1974.0,1698.0,1451.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,7.293017679772782,7.422971251049421,7.088408778675395,6.39024066706535,6.520621127558696,2014.0,1020.0,1964.0,1714.0,1727.0,1469.0
71,4.248495242049359,4.060443010546419,2.0794415416798357,3.8501476017100584,2.3978952727983707,73.0,52.0,58.0,53.0,70.0,69.0
72,4.8283137373023015,4.709530201312334,5.19295685089021,5.720311776607412,5.752572638825633,166.0,160.0,105.0,172.0,165.0,124.0
73,7.48605261786314,7.6255950721324535,7.734121303328305,7.459914766241105,7.513163545234075,1948.0,1950.0,1992.0,1878.0,1970.0,1782.0
74,3.5263605246161616,3.8501476017100584,3.871201010907891,4.709530201312334,4.430816798843313,76.0,59.0,61.0,52.0,61.0,33.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,6.519147287940395,6.489204931325317,7.057897937411856,7.257002707092073,7.201916317531627,770.0,987.0,742.0,967.0,829.0,677.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,4.6913478822291435,4.6913478822291435,6.954638864880987,7.166265974133638,6.9584483932976555,142.0,138.0,123.0,119.0,220.0,108.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,6.3578422665081,6.539585955617669,6.625392368007956,6.602587892189336,6.400257445308821,659.0,747.0,628.0,664.0,720.0,576.0
