835,3
836,1
837,3
838,1
839,3
840,2
841,1
842,1
843,1
844,2
845,1
846,1
847,1
848,1
849,1
850,1
851,1
852,1
853,1
854,1
855,1
856,1
857,1
858,1
859,1
860,1
861,1
862,1
863,1
864,3
865,1
866,1
867,1
868,1
869,1
870,1
871,1
872,1
873,1
874,1
875,1
876,1
877,1
878,1
879,1
880,2
881,1
882,1
883,1
884,2
885,1
886,1
887,1
888,1
889,1
890,1
891,1
892,2
893,2
894,2
895,2
896,2
897,1
898,1
899,1
900,1
901,1
902,1
903,1
904,1
905,1
906,1
907,1
908,1
909,1
910,1
912,1
913,1
914,1
915,1
916,1
917,1
918,1
919,1
920,1
921,1
922,1
923,1
924,1
925,1
926,1
927,1
928,1
929,1
930,1
931,1
932,1
933,1
934,1
935,1
936,1
937,4
938,6
939,2
940,1
941,1
942,1
943,3
944,2
945,2
946,2
947,13
948,1
949,1
950,1
951,1
952,3
953,3
954,1
955,1
956,1
957,1
958,1
959,1
960,1
961,1
962,1
963,1
964,1
965,2
966,3
967,1
968,1
969,1
970,1
971,1
972,1
973,2
974,2
975,1
976,2
977,1
978,1
979,1
980,1
981,1
982,1
983,1
984,1
985,1
986,5
987,1
988,1
989,1
990,1
991,1
992,1
993,1
994,1
995,1
996,1
997,1
998,1
999,3
1000,5
1001,1
1002,1
1003,2
1004,1
1005,1
1006,1
1007,2
1008,1
1009,9
1010,1
1011,1
1012,2
1013,2
1014,2
1015,2
1016,2
1017,1
1018,1
1019,2
1020,1
1021,1
1022,1
1023,1
1024,1
1025,1
1026,1
1027,1
1028,1
1029,4
1030,1
1031,3
1032,1
1033,1
1034,1
1035,3
1036,3
1037,2
1038,2
1039,2
1040,2
1041,1
1042,1
1043,1
1044,1
1045,1
1046,1
1047,1
1048,1
1049,1
1050,1
1051,1
1052,1
1053,1
1054,1
1055,1
1056,3
1057,2
1058,2
1059,1
1060,1
1061,1
1062,1
1063,1
1064,1
1065,1
1066,1
1067,1
1068,2
1069,1
1070,3
1071,1
1072,1
1073,1
1074,2
1075,1
1076,2
1077,2
1078,1
1079,1
1080,1
1081,3
1082,9
1083,1
1084,1
1085,1
1086,2
1087,1
1088,1
1089,1
1090,1
1091,1
1092,1
1093,1
1094,2
1095,1
1096,3
1097,1
1098,1
1099,1
1100,1
1101,2
1102,3
1103,2
1104,1
1105,1
1106,1
1107,1
1108,1
1109,1
1110,1
1111,3
1112,1
1113,1
1114,1
1115,8
1116,4
1117,8
1118,2
1119,1
1120,1
1121,1
1122,1
1123,2
1124,2
1125,1
1126,1
1127,2
1128,1
1129,1
1130,1
1131,1
1132,1
1133,1
1134,1
1135,1
1136,1
1137,1
1138,1
1139,1
1140,4
1141,1
1142,4
1143,1
1144,1
1145,1
1146,1
1147,2
1148,1
1149,1
1150,1
1151,1
1152,1
1153,1
1154,1
1155,1
1156,1
1157,3
1158,5
1159,1
1160,1
1161,1
1162,6
1163,1
1164,1
1165,1
1166,5
1167,3
1168,5
1169,3
1170,1
1171,1
1172,1
1173,1
1174,1
1175,2
1176,1
1177,1
1178,1
1179,1
1180,1
1181,1
1182,1
1183,1
1184,1
1185,1
1186,2
1187,1
1188,1
1189,1
1190,4
1191,4
1192,2
1193,1
1194,1
1195,2
1196,1
1197,1
1198,1
1199,2
1200,1
1201,1
1202,1
1203,1
1204,1
1205,1
1206,1
1207,1
1208,1
1209,1
1210,1
1211,1
1212,1
1213,1
1214,1
1215,1
1216,1
1218,1
1219,1
1220,1
1221,1
1222,1
1223,1
1224,1
1225,1
1226,1
1227,1
1228,2
1229,1
1230,1
1231,3
1232,1
1233,3
1234,1
1235,1
1236,1
1237,1
1238,1
1239,1
1240,2
1241,1
1242,2
1243,1
1244,1
1245,4
1246,1
1247,3
1248,5
1249,2
1250,2
1251,5
1252,3
1253,1
1254,1
1255,1
1256,3
1257,1
1258,1
1259,1
1260,1
1261,7
1262,1
1263,4
1264,6
1265,1
1266,1
1267,9
1268,1
1270,3
1271,2
1272,2
1273,6
1274,2
1275,1
1276,1
1277,1
1278,1
1279,1
1280,1
1281,1
1282,1
1283,2
1284,2
1285,1
1286,1
1287,1
1288,1
1289,2
1290,2
1291,1
1292,2
1293,1
1294,1
1295,1
1296,1
1297,1
1298,1
1299,1
1300,1
1301,1
1302,1
1303,1
1304,1
1305,1
1306,2
1307,1
1308,1
1309,1
1310,1
1311,1
1312,2
1313,3
1314,1
1315,2
1316,1
1317,1
1318,1
1319,1
1320,1
1321,1
1322,1
1323,1
1324,1
1325,1
1326,1
1327,1
1328,1
1329,2
1330,1
1331,1
1332,1
1333,1
1334,1
1335,1
1336,1
1337,1
1338,1
1339,1
1340,1
1341,1
1342,1
1343,1
1344,1
1345,1
1346,1
1347,1
1348,2
1349,1
1350,1
1351,1
1352,1
1353,1
1354,1
1355,2
1356,1
1357,1
1358,1
1359,1
1360,3
1361,3
1362,1
1363,1
1364,1
1365,1
1366,1
1367,1
1368,1
1369,1
1370,1
1371,1
1372,1
1373,1
1374,1
1375,1
1376,1
1377,1
1378,1
1379,1
1380,1
1381,1
1382,2
1383,1
1384,1
1385,2
1386,1
1387,1
1388,1
1389,1
1390,1
1391,1
1392,1
1393,1
1394,1
1395,1
1396,1
1397,2
1398,1
1399,1
1400,1
1401,2
1402,1
1403,1
1404,1
1405,1
1406,1
1407,1
1408,1
1409,1
1410,1
1412,1
1413,1
1414,1
1415,1
1416,2
1417,1
1418,1
1419,1
1420,1
1421,1
1422,1
1423,1
1424,1
1425,5
1426,1
1427,1
1428,1
1429,1
1430,1
1431,1
1432,1
1433,1
1434,1
1435,1
1436,1
1437,1
1438,1
1439,1
1441,1
1442,1
1443,2
1444,1
1445,3
1446,1
1447,1
1448,1
1449,1
1450,1
1451,1
1452,1
1453,2
1454,1
1455,1
1456,1
1457,1
1458,1
1459,1
1460,1
1461,1
1462,1
1463,1
1464,1
1465,1
1466,1
1467,1
1468,1
1469,1
1470,1
1471,1
1472,1
1474,2
1475,1
1476,1
1477,2
1478,1
1479,1
1480,1
1481,2
1482,3
1483,4
1484,1
1485,1
1486,1
1488,1
1489,1
1490,1
1491,1
1492,1
1493,1
1494,1
1495,1
1496,1
1498,1
1499,1
1500,1
1501,1
1502,1
1503,1
1504,1
1505,1
1506,1
1507,1
1508,1
1511,1
1512,1
1513,1
1514,1
1515,1
1516,1
1517,1
1518,1
1519,1
1520,1
1521,1
1522,1
1523,1
1524,1
1525,1
1526,2
1527,1
1528,1
1529,2
1530,1
1531,1
1532,1
1533,1
1534,1
1535,1
1536,2
1537,1
1538,1
1539,1
1540,2
1541,1
1542,1
1544,1
1545,1
1546,1
1547,1
1548,1
1549,1
1550,1
1551,1
1552,2
1553,1
1554,1
1555,1
1557,1
1559,1
1560,2
1561,1
1562,1
1563,1
1564,1
1565,1
1566,1
1567,1
1568,1
1569,1
1570,3
1572,1
1573,1
1574,1
1575,1
1576,1
1577,2
1578,1
1579,1
1580,1
1581,1
1582,1
1583,1
1584,1
1585,2
1586,1
1587,1
1588,1
1589,1
1590,1
1591,1
1592,1
1593,2
1594,1
1595,1
1596,2
1597,1
1598,1
1599,1
1600,1
1601,1
1602,1
1604,1
1605,1
1606,1
1607,1
1608,1
1609,1
1610,1
1612,1
1613,2
1614,1
1615,1
1616,1
1617,1
1618,1
1619,1
1620,1
1621,1
1622,1
1623,1
1624,1
1625,1
1626,1
1627,1
1628,1
1629,1
1630,1
1631,2
1632,1
1633,1
1634,1
1635,1
1636,1
1637,1
1638,1
1639,1
1640,1
1641,1
1642,1
1643,1
1644,1
1645,2
1646,1
1647,2
1648,1
1649,1
1650,1
1651,1
1652,1
1653,1
1654,1
1655,1
1656,1
1657,1
1658,1
1659,1
1660,1
1661,1
1662,1
1663,1
1664,1
1665,1
1666,1
1667,1
1668,1
1669,1
1670,1
1671,1
1672,2
1673,2
1674,1
1675,1
1676,1
1677,1
1678,1
1679,1
1680,1
1681,1
1682,1
1683,1
1684,1
1685,3
1686,1
1687,3
1688,6
1689,1
1690,1
1691,1
1692,1
1693,1
1694,1
1696,1
1697,1
1698,2
1699,1
1700,1
1701,1
1702,1
1704,1
1705,1
1706,1
1707,1
1708,1
1709,1
1710,1
1711,1
1712,1
1713,3
1714,1
1715,2
1716,1
1717,1
1718,1
1719,1
1720,1
1721,1
1722,1
1723,1
1724,4
1725,1
1726,1
1727,1
1728,1
1729,1
1730,1
1731,1
1732,1
1733,1
1734,1
1735,1
1736,1
1737,1
1738,1
1739,1
1740,1
1741,1
1742,1
1743,1
1744,1
1745,1
1746,1
1747,1
1748,1
1749,1
1750,1
1751,2
1752,1
1753,1
1755,1
1756,1
1757,1
1758,1
1759,1
1760,2
1761,1
1762,1
1763,1
1764,1
1765,1
1766,1
1767,1
1768,1
1769,2
1770,1
1771,1
1772,1
1773,3
1774,1
1775,2
1776,1
1777,3
1778,1
1779,1
1780,3
1781,1
1782,2
1783,2
1784,1
1785,2
1786,1
1787,1
1788,1
1789,1
1790,1
1791,2
1792,1
1793,1
1794,1
1795,1
1796,1
1797,1
1798,1
1799,1
1800,1
1801,1
1802,1
1803,2
1804,1
1805,1
1806,1
1807,1
1808,1
1809,1
1810,1
1811,1
1812,1
1813,2
1814,1
1815,1
1816,1
1817,1
1818,1
1819,1
1820,1
1821,1
1822,1
1823,1
1824,1
1825,1
1826,2
1827,1
1828,1
1829,1
1830,1
1831,1
1832,1
1833,1
1834,1
1835,1
1836,1
1837,3
1838,1
1839,1
1840,1
1841,1
1842,1
1843,1
1844,1
1845,1
1846,1
1847,1
1849,1
1850,1
1851,1
1852,1
1853,1
1854,1
1855,2
1856,1
1857,1
1858,1
1859,1
1860,1
1861,2
1862,1
1863,1
1864,3
1865,1
1866,1
1867,1
1868,1
1869,1
1870,1
1871,1
1872,2
1873,1
1874,2
1875,2
1876,2
1877,2
1878,1
1879,1
1880,1
1881,1
1882,1
1883,1
1884,1
1885,1
1886,2
1887,1
1888,1
1889,1
1890,1
1891,3
1892,3
1893,1
1894,1
1895,1
1896,2
1897,2
1898,1
1899,1
1900,1
1902,1
1903,1
1904,1
1905,1
1906,1
1907,1
1908,1
1909,1
1910,1
1911,1
1912,1
1913,1
1914,1
1915,1
1916,1
1917,1
1918,1
1919,1
1920,1
1921,1
1922,1
1923,1
1924,1
1925,1
1926,1
1927,1
1928,1
1929,1
1930,1
1931,1
1932,1
1933,1
1934,1
1935,1
1936,1
1937,1
1938,1
1939,1
1940,2
1941,2
1942,1
1943,3
1944,1
1945,1
1946,1
1947,1
1948,1
1949,1
1950,1
1951,1
1952,1
1953,2
1954,1
1955,1
1956,1
1957,1
1958,1
1959,3
1960,2
1961,1
1962,2
1963,3
1964,1
1965,1
1966,1
1967,1
1968,1
1969,1
1970,1
1971,2
1972,1
1973,1
1974,1
1975,1
1976,1
1977,1
1978,2
1979,1
1980,1
1981,1
1982,1
1983,1
1984,2
1985,1
1986,1
1987,1
1988,1
1989,1
1990,2
1991,2
1992,1
1993,1
1994,1
1995,1
1996,1
1997,1
1998,1
1999,1
2000,1
2001,2
2002,1
2003,1
2004,1
2005,1
2006,2
2007,1
2008,1
2009,1
2010,1
2011,1
2012,1
2013,1
2014,1
2015,1
2016,1
2017,1
2018,1
2019,1
2020,1
2021,1
2022,1
2023,1
2024,1
2025,2
2026,1
2027,1
2028,1
2029,1
2030,1
2031,1
2032,1
2033,1
2034,1
2035,1
2036,1
2037,3
2038,1
2040,1
2041,1
2042,1
2043,1
2044,1
2045,1
2046,1
2047,1
2048,1
2049,1
2050,1
2051,1
2052,1
2053,2
2054,2
2055,1
2056,1
2057,2
2058,1
2059,1
2060,1
2061,1
2062,1
2063,2
2064,1
2065,1
2066,1
2067,1
2068,1
2069,1
2070,1
2071,1
2072,1
2073,1
2074,1
2075,1
2076,1
2077,1
2078,1
2079,1
2080,1
2081,2
2082,1
2084,1
2085,1
2086,1
2087,1
2088,1
2089,1
2090,1
2091,1
2092,1
2093,1
2094,1
2095,1
2096,1
2097,1
2098,1
2099,1
2100,1
2101,1
2102,1
2103,1
2104,1
2105,1
2106,1
2107,1
2108,1
2109,1
2110,1
2111,1
2112,1
2113,2
2114,2
2115,1
2116,1
2117,1
2118,1
2119,1
2120,1
2121,1
2122,2
2123,1
2124,1
2125,1
2126,1
2127,1
2128,1
2129,1
2130,1
2131,1
2132,1
2133,1
2134,1
2135,1
2136,1
2137,1
2138,1
2139,1
2140,1
2141,1
2142,1
2143,1
2144,1
2145,1
2146,1
2147,2
2148,1
2149,1
2150,2
2151,1
2152,1
2153,1
2154,1
2155,1
2156,1
2157,1
2158,1
2159,1
2160,1
2161,1
2162,1
2163,2
2164,1
2165,1
2166,3
2167,1
2168,1
2169,1
2170,1
2171,1
2172,1
2173,1
2175,1
2176,1
2177,1
2178,2
2179,2
2180,1
2181,2
2182,1
2183,1
2184,1
2185,1
2186,1
2187,1
2188,1
2189,1
2190,1
2191,1
2192,1
2193,1
2194,1
2195,1
2196,1
2197,1
2198,1
2199,1
2200,1
2201,1
2202,1
2203,1
2204,1
2205,1
2206,1
2207,1
2208,1
2209,1
2210,1
2211,1
2212,1
2213,1
2214,1
2215,1
2216,1
2217,1
2218,2
2219,1
2220,1
2221,1
2222,1
2223,1
2224,1
2225,1
2226,1
2227,1
2228,1
2229,1
2230,1
2231,1
2232,1
2233,2
