,log_case,case_count_prev,case_count_prev_2,case_count_prev_3,case_count_prev_4,hu_pred,ls_pred,rf_pred,lgb_pred,xgb_pred,case_count
0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0
1,6.059123195581797,5.993961427306569,5.991464547107982,6.311734809152915,6.519147287940395,621.0,213.0,421.0,415.0,451.0,427.0
2,3.1354942159291497,4.770684624465665,5.598421958998375,5.545177444479562,5.820082930352362,162.0,155.0,36.0,28.0,42.0,22.0
3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
4,7.351799869057777,7.360739903058278,6.0014148779611505,7.763871287820222,7.156176637480615,593.0,287.0,1554.0,1490.0,1661.0,1558.0
5,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0
6,6.26530121273771,7.086737934510577,7.259116128097101,7.201916317531627,7.269616749608169,458.0,272.0,432.0,430.0,357.0,525.0
7,7.455298485683291,7.620214770574455,7.558516743045645,7.560601162768557,7.708859601047175,702.0,302.0,1570.0,1552.0,1544.0,1728.0
8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
9,7.1592919047975645,7.411556287811163,6.945051063725834,7.508238774678663,7.4127640174265625,961.0,290.0,1459.0,1367.0,1566.0,1285.0
10,7.436617265234227,7.260522598089852,7.560080465021827,7.313886831633462,7.195187320178709,911.0,281.0,1251.0,1357.0,1333.0,1696.0
11,4.48863636973214,4.727387818712341,4.418840607796598,4.418840607796598,4.804021044733257,240.0,153.0,130.0,127.0,118.0,88.0
12,4.127134385045092,5.926926025970411,6.386879319362645,7.088408778675395,7.247792581767846,367.0,210.0,94.0,80.0,100.0,61.0
13,6.274762021241939,5.579729825986222,5.87493073085203,5.726847747587197,4.174387269895637,467.0,193.0,388.0,413.0,410.0,530.0
14,2.3978952727983707,3.4657359027997265,4.61512051684126,5.25227342804663,5.384495062789089,121.0,101.0,19.0,14.0,19.0,10.0
15,6.818924065275521,6.660575149839686,2.772588722239781,4.983606621708336,6.633318433280377,333.0,248.0,862.0,664.0,650.0,914.0
16,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
17,4.997212273764115,4.430816798843313,3.1354942159291497,3.4657359027997265,3.7376696182833684,129.0,140.0,54.0,59.0,83.0,147.0
18,6.505784060128229,6.834108738813838,5.886104031450156,5.648974238161206,5.236441962829949,559.0,258.0,1093.0,1196.0,1093.0,668.0
19,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
20,6.236369590203704,6.3835066348840055,5.849324779946859,5.762051382780177,6.118097198041348,497.0,233.0,649.0,632.0,599.0,510.0
21,4.624972813284271,5.752572638825633,3.784189633918261,4.897839799950911,5.293304824724492,303.0,201.0,265.0,314.0,372.0,101.0
