,log_case,case_count_prev,case_count_prev_2,case_count_prev_3,case_count_prev_4,hu_pred,ls_pred,rf_pred,lgb_pred,xgb_pred,case_count
0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
1,7.449498005382849,7.666221925662725,7.664815785285735,6.775366090936392,5.945420608606575,584.0,304.0,1991.0,1928.0,1807.0,1718.0
2,3.091042453358316,4.499809670330265,5.327876168789581,5.641907070938114,5.641907070938114,190.0,143.0,44.0,32.0,42.0,21.0
3,7.784889295655098,7.784889295655098,7.505492274737424,7.421775793644647,5.247024072160486,582.0,311.0,1825.0,1668.0,1894.0,2403.0
4,7.020190708311925,7.253470382684528,7.1308988302963465,7.224753405767971,7.352441100243583,565.0,281.0,1231.0,1346.0,1238.0,1118.0
5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
6,5.860786223465865,5.720311776607412,5.707110264748875,5.948034989180646,5.82600010738045,468.0,200.0,369.0,411.0,423.0,350.0
7,7.273092595999522,6.335054251498059,6.1463292576688975,5.8944028342648505,5.783825182329737,613.0,231.0,648.0,832.0,664.0,1440.0
8,6.490723534502507,6.447305862541213,6.588926477533519,6.565264970035361,6.311734809152915,879.0,237.0,716.0,598.0,638.0,658.0
9,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
10,7.461065514354283,6.844815479208263,6.461468176353717,6.55250788703459,4.969813299576001,661.0,258.0,1271.0,1163.0,1230.0,1738.0
11,5.616771097666572,5.616771097666572,5.616771097666572,7.075808863978387,6.97354301952014,574.0,195.0,185.0,152.0,173.0,274.0
12,6.133398042996649,6.054439346269371,4.0943445622221,5.840641657373398,5.817111159963204,360.0,217.0,427.0,472.0,428.0,460.0
13,7.355641102974253,7.350516171833998,7.356279876550748,7.313886831633462,7.229113877793302,1165.0,286.0,1513.0,1611.0,1553.0,1564.0
14,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
15,7.20934025660291,5.87493073085203,6.7464121285733745,7.089243155027514,7.362010551259734,935.0,207.0,819.0,934.0,737.0,1351.0
16,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
18,4.574710978503383,4.9344739331306915,6.439350371100098,7.180069874302796,7.627057417018934,273.0,163.0,23.0,60.0,42.0,96.0
19,7.779466967458324,7.743269700829004,7.80710329012598,7.785720896534624,7.760893195851024,907.0,309.0,2130.0,2116.0,2035.0,2390.0
20,6.902742737158593,7.049254841255837,6.651571873589727,5.749392985908253,5.3612921657094255,414.0,269.0,687.0,794.0,688.0,994.0
21,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
22,4.276666119016055,4.454347296253507,4.31748811353631,4.6913478822291435,4.394449154672439,179.0,141.0,88.0,91.0,97.0,71.0
23,6.07073772800249,6.202535517187923,6.313548046277095,6.248042874508429,6.39024066706535,372.0,224.0,360.0,340.0,296.0,432.0
24,4.962844630259907,6.6039438246004725,6.208590026096629,6.42648845745769,6.450470422144176,366.0,245.0,405.0,364.0,406.0,142.0
25,4.718498871295094,4.382026634673881,0.0,4.0943445622221,3.9512437185814275,68.0,138.0,94.0,87.0,77.0,111.0
26,6.359573868672378,6.267200548541362,6.082218910376446,6.082218910376446,6.20455776256869,606.0,227.0,473.0,505.0,531.0,577.0
27,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
28,1.9459101490553132,4.330733340286331,5.298317366548036,5.575949103146316,5.966146739123692,412.0,136.0,155.0,112.0,81.0,6.0
29,4.23410650459726,4.9344739331306915,5.872117789475416,6.263398262591624,6.317164686747284,179.0,163.0,20.0,28.0,32.0,68.0
30,4.219507705176107,4.653960350157523,5.58724865840025,5.908082938168931,6.198478716492308,221.0,150.0,69.0,61.0,57.0,67.0
31,5.375278407684165,4.9344739331306915,4.382026634673881,3.8501476017100584,5.262690188904886,346.0,163.0,152.0,230.0,169.0,215.0
32,6.802394763324311,7.31455283232408,5.484796933490655,7.094234845924755,7.731930721948486,541.0,284.0,950.0,1286.0,1422.0,899.0
